match_id,season,match_datetime_utc,match_outcome_code,outcome_id,home_goal_diff_last_3,home_xg_diff_last_3,home_points_last_3,home_points_pct_last_3,home_rest_days_capped,away_goal_diff_last_3,away_xg_diff_last_3,away_points_last_3,away_points_pct_last_3,away_rest_days_capped,form_pct_diff_last5,form_diff_last5,rest_diff,rest_reset_flag_pair,match_day_index,match_day_of_year_norm,match_weekday_index,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
22142,2023,2024-02-17 15:00:00,H,2,-2.0,-1.0360640000000003,1.0,0.1111111111111111,6.145833333333333,-9.0,-3.416444999999999,1.0,0.1111111111111111,7.0,0.0666666666666666,1.0,-0.854166666666667,0,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22140,2023,2024-02-17 17:30:00,D,1,6.0,2.996167,9.0,1.0,4.6875,-3.0,-2.765054,3.0,0.3333333333333333,8.25,0.4,6.0,-3.5625,0,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22143,2023,2024-02-18 14:00:00,A,0,-4.0,-1.6332629999999997,3.0,0.3333333333333333,6.895833333333333,-2.0,-1.551117,3.0,0.3333333333333333,7.0,-0.0666666666666666,-1.0,-0.1041666666666669,0,562.0,0.13387978142076504,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22139,2023,2024-02-18 16:30:00,A,0,2.0,2.6998800000000003,4.0,0.4444444444444444,7.0,5.0,0.5365599999999998,9.0,1.0,7.104166666666667,-0.3333333333333333,-5.0,-0.1041666666666669,0,562.0,0.13387978142076504,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22137,2023,2024-02-19 20:00:00,D,1,-2.0,1.3969809999999996,2.0,0.2222222222222222,7.0,-4.0,-1.843104,3.0,0.3333333333333333,9.208333333333334,-0.2,-3.0,-2.208333333333334,0,563.0,0.1366120218579235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22074,2023,2024-02-20 18:30:00,H,2,4.0,3.587847,7.0,0.7777777777777778,7.208333333333333,-3.0,-1.8451790000000003,3.0,0.3333333333333333,6.895833333333333,0.4666666666666667,7.0,0.3125,0,564.0,0.13934426229508196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22151,2023,2024-02-21 15:00:00,H,2,3.0,1.1199020000000008,6.0,0.6666666666666666,6.895833333333333,-3.0,-1.9369699999999996,1.0,0.1111111111111111,8.0625,0.4666666666666667,7.0,-1.166666666666667,0,565.0,0.14207650273224043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22147,2023,2024-02-24 15:00:00,H,2,5.0,1.81816,6.0,0.6666666666666666,5.9375,1.0,1.8731519999999997,4.0,0.4444444444444444,6.895833333333333,0.2,3.0,-0.958333333333333,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22148,2023,2024-02-24 15:00:00,D,1,7.0,3.837619,6.0,0.6666666666666666,7.958333333333333,-2.0,2.6499959999999994,2.0,0.2222222222222222,9.3125,0.2,3.0,-1.354166666666667,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22150,2023,2024-02-24 15:00:00,H,2,-5.0,-3.945932,1.0,0.1111111111111111,7.0,-7.0,-4.190497000000001,1.0,0.1111111111111111,7.0,0.1333333333333333,2.0,0.0,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22152,2023,2024-02-24 15:00:00,A,0,5.0,1.6030599999999993,9.0,1.0,7.0,1.0,-0.7317500000000008,4.0,0.4444444444444444,7.0,0.5333333333333334,8.0,0.0,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22145,2023,2024-02-24 17:30:00,A,0,-2.0,1.2902019999999998,2.0,0.2222222222222222,7.0,3.0,4.379599,7.0,0.7777777777777778,3.0416666666666665,-0.6666666666666667,-10.0,3.9583333333333335,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22146,2023,2024-02-24 20:00:00,H,2,13.0,7.98902,9.0,1.0,6.041666666666667,1.0,-0.4545299999999995,5.0,0.5555555555555556,6.895833333333333,0.4666666666666667,7.0,-0.8541666666666661,0,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22154,2023,2024-02-25 13:30:00,H,2,1.0,-0.4827500000000011,6.0,0.6666666666666666,7.0,-8.0,-4.010906,3.0,0.3333333333333333,7.958333333333333,0.2,3.0,-0.958333333333333,0,569.0,0.15300546448087432,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22153,2023,2024-02-26 20:00:00,H,2,-11.0,-5.743778999999999,0.0,0.0,6.041666666666667,-2.0,-2.636931,3.0,0.3333333333333333,3.25,-0.0666666666666666,-1.0,2.791666666666667,0,570.0,0.1557377049180328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22155,2023,2024-03-02 15:00:00,D,1,-6.0,-4.160101000000001,0.0,0.0,6.0625,0.0,-0.5284260000000003,4.0,0.4444444444444444,4.895833333333333,-0.2666666666666666,-4.0,1.166666666666667,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22157,2023,2024-03-02 15:00:00,A,0,-2.0,-1.0535880000000004,2.0,0.2222222222222222,4.791666666666667,-6.0,-5.225368999999999,3.0,0.3333333333333333,9.208333333333334,0.0,0.0,-4.416666666666667,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22158,2023,2024-03-02 15:00:00,H,2,2.0,-1.8373900000000007,6.0,0.6666666666666666,7.0,4.0,3.5199910000000005,4.0,0.4444444444444444,6.041666666666667,0.0666666666666666,1.0,0.958333333333333,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22161,2023,2024-03-02 15:00:00,H,2,-2.0,-2.529417,4.0,0.4444444444444444,7.208333333333333,0.0,-0.051202000000001,6.0,0.6666666666666666,7.9375,-0.0666666666666666,-1.0,-0.729166666666667,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22162,2023,2024-03-02 15:00:00,A,0,-1.0,1.3731839999999993,3.0,0.3333333333333333,7.0,8.0,6.176958000000001,9.0,1.0,4.104166666666667,-0.5333333333333334,-8.0,2.895833333333333,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22164,2023,2024-03-02 15:00:00,H,2,0.0,-1.898239,4.0,0.4444444444444444,7.0,1.0,0.078939,4.0,0.4444444444444444,4.791666666666667,0.0666666666666666,1.0,2.208333333333333,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22159,2023,2024-03-02 17:30:00,A,0,-6.0,-4.984577999999999,0.0,0.0,2.9375,2.0,1.5887700000000002,6.0,0.6666666666666666,7.0,-0.3333333333333333,-5.0,-4.0625,0,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22156,2023,2024-03-03 13:00:00,A,0,-10.0,-6.246815,0.0,0.0,7.0,-3.0,-0.3132210000000001,1.0,0.1111111111111111,7.104166666666667,-0.1333333333333333,-2.0,-0.1041666666666669,0,576.0,0.1721311475409836,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22160,2023,2024-03-03 15:30:00,H,2,2.0,3.8524319999999994,7.0,0.7777777777777778,3.9583333333333335,1.0,2.6384099999999995,6.0,0.6666666666666666,5.9375,0.0666666666666666,1.0,-1.9791666666666663,0,576.0,0.1721311475409836,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22163,2023,2024-03-04 20:00:00,A,0,-4.0,-3.1104340000000006,3.0,0.3333333333333333,6.979166666666667,14.0,8.054459000000001,9.0,1.0,7.208333333333333,-0.8,-12.0,-0.229166666666666,0,577.0,0.17486338797814208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22172,2023,2024-03-09 12:30:00,H,2,-2.0,0.3512839999999992,3.0,0.3333333333333333,8.020833333333334,-2.0,1.2853199999999998,2.0,0.2222222222222222,7.0,0.3999999999999999,6.0,1.020833333333334,0,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22165,2023,2024-03-09 15:00:00,D,1,1.0,-1.342191,4.0,0.4444444444444444,7.8125,-12.0,-5.60268,0.0,0.0,8.270833333333334,0.1333333333333333,2.0,-0.4583333333333339,0,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22170,2023,2024-03-09 15:00:00,D,1,1.0,-1.7557099999999997,4.0,0.4444444444444444,7.0,-5.0,-4.416637999999999,0.0,0.0,10.104166666666666,0.2,3.0,-3.104166666666666,0,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22174,2023,2024-03-09 15:00:00,H,2,-1.0,-2.087113000000001,6.0,0.6666666666666666,6.0625,3.0,-0.7528100000000006,6.0,0.6666666666666666,7.0,-0.0666666666666666,-1.0,-0.9375,0,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22166,2023,2024-03-09 17:30:00,H,2,14.0,6.518160000000001,9.0,1.0,9.0,-3.0,-2.4448610000000004,1.0,0.1111111111111111,4.791666666666667,0.7333333333333334,11.0,4.208333333333333,0,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22167,2023,2024-03-10 13:00:00,A,0,4.0,1.04067,9.0,1.0,7.104166666666667,2.0,2.822813,6.0,0.6666666666666666,14.0,0.1333333333333334,2.0,-6.895833333333333,0,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22168,2023,2024-03-10 14:00:00,H,2,2.0,3.9123610000000006,4.0,0.4444444444444444,7.0,-1.0,0.5653599999999996,3.0,0.3333333333333333,7.0,0.2,3.0,0.0,0,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22173,2023,2024-03-10 14:00:00,D,1,2.0,-2.3587739999999995,6.0,0.6666666666666666,4.791666666666667,-10.0,-4.042255,0.0,0.0,7.916666666666667,0.3333333333333333,5.0,-3.125,0,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22171,2023,2024-03-10 15:45:00,D,1,7.0,4.4919720000000005,9.0,1.0,10.0,4.0,5.392297999999999,9.0,1.0,7.916666666666667,-0.0666666666666666,-1.0,2.083333333333333,0,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22169,2023,2024-03-11 20:00:00,H,2,2.0,-0.7190360000000002,5.0,0.5555555555555556,13.895833333333334,0.0,0.754464,4.0,0.4444444444444444,6.791666666666667,-0.2,-3.0,7.104166666666667,0,584.0,0.19398907103825136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25861,2023,2024-03-13 19:30:00,H,2,1.0,0.9701290000000004,4.0,0.4444444444444444,6.083333333333333,-4.0,-4.564968,1.0,0.1111111111111111,6.895833333333333,0.2666666666666666,4.0,-0.8125,0,586.0,0.1994535519125683,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22177,2023,2024-03-16 15:00:00,H,2,-5.0,-3.164478,1.0,0.1111111111111111,7.041666666666667,-3.0,-1.2714510000000006,1.0,0.1111111111111111,7.104166666666667,0.0,0.0,-0.0625,0,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22181,2023,2024-03-16 15:00:00,D,1,-2.0,-1.8683,1.0,0.1111111111111111,4.1875,-4.0,-1.4315280000000006,0.0,0.0,7.958333333333333,-0.1333333333333333,-2.0,-3.770833333333333,0,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22180,2023,2024-03-16 17:30:00,H,2,3.0,1.0478599999999991,6.0,0.6666666666666666,7.0,5.0,3.2275229999999997,6.0,0.6666666666666666,7.916666666666667,-0.0666666666666666,-1.0,-0.916666666666667,0,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22183,2023,2024-03-17 14:00:00,D,1,4.0,0.7834600000000005,7.0,0.7777777777777778,7.958333333333333,-1.0,-0.13548,6.0,0.6666666666666666,7.8125,-0.1333333333333333,-2.0,0.145833333333333,0,590.0,0.2103825136612022,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22191,2023,2024-03-30 12:30:00,H,2,-1.0,-0.7635210000000004,3.0,0.3333333333333333,9.208333333333334,2.0,0.4685760000000004,5.0,0.5555555555555556,7.0,-0.0666666666666666,-1.0,2.208333333333334,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22185,2023,2024-03-30 15:00:00,H,2,3.0,1.8904400000000003,7.0,0.7777777777777778,4.1875,-4.0,-1.5060750000000005,1.0,0.1111111111111111,6.895833333333333,0.4,6.0,-2.708333333333333,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22188,2023,2024-03-30 15:00:00,D,1,1.0,-0.0542850000000001,5.0,0.5555555555555556,9.208333333333334,-1.0,0.6221500000000002,4.0,0.4444444444444444,6.041666666666667,0.2666666666666666,4.0,3.166666666666667,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22192,2023,2024-03-30 15:00:00,D,1,-2.0,0.9002899999999996,1.0,0.1111111111111111,6.041666666666667,1.0,2.1212050000000007,4.0,0.4444444444444444,7.0,-0.0666666666666666,-1.0,-0.958333333333333,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22193,2023,2024-03-30 15:00:00,D,1,-7.0,-4.842454,1.0,0.1111111111111111,4.791666666666667,5.0,2.196419999999999,6.0,0.6666666666666666,7.104166666666667,-0.3333333333333333,-5.0,-2.3125,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22194,2023,2024-03-30 15:00:00,H,2,3.0,3.079053,6.0,0.6666666666666666,6.1875,-1.0,-3.314458,2.0,0.2222222222222222,2.8125,0.4666666666666667,7.0,3.375,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22186,2023,2024-03-30 17:30:00,H,2,-3.0,-1.785416,4.0,0.4444444444444444,7.041666666666667,-1.0,-3.911003000000001,6.0,0.6666666666666666,7.0,0.0666666666666666,1.0,0.0416666666666669,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22187,2023,2024-03-30 20:00:00,D,1,-2.0,-1.9860810000000009,1.0,0.1111111111111111,6.895833333333333,-1.0,-0.5859060000000003,3.0,0.3333333333333333,5.875,-0.5333333333333333,-8.0,1.020833333333333,0,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22189,2023,2024-03-31 14:00:00,H,2,4.0,3.9796620000000007,7.0,0.7777777777777778,8.03125,-2.0,0.9905690000000004,4.0,0.4444444444444444,7.958333333333333,0.4,6.0,0.0729166666666669,0,604.0,0.24863387978142076,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22190,2023,2024-03-31 16:30:00,D,1,3.0,2.4764069999999996,7.0,0.7777777777777778,7.010416666666667,10.0,5.508004000000001,9.0,1.0,4.895833333333333,-0.2666666666666667,-4.0,2.114583333333334,0,604.0,0.24863387978142076,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22198,2023,2024-04-02 18:30:00,H,2,-1.0,1.1350939999999996,2.0,0.2222222222222222,14.0,2.0,1.286659999999999,4.0,0.4444444444444444,13.895833333333334,-0.5333333333333333,-8.0,0.104166666666666,0,606.0,0.2540983606557377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22202,2023,2024-04-02 18:30:00,D,1,3.0,4.427102,6.0,0.6666666666666666,18.6875,-5.0,-0.5978300000000003,0.0,0.0,21.104166666666668,0.3333333333333333,5.0,-2.416666666666668,0,606.0,0.2540983606557377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22195,2023,2024-04-02 18:45:00,H,2,2.0,2.51779,7.0,0.7777777777777778,16.8125,-2.0,-0.1025729999999991,2.0,0.2222222222222222,21.0,0.2666666666666666,4.0,-4.1875,0,606.0,0.2540983606557377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22197,2023,2024-04-02 18:45:00,D,1,1.0,-1.9085099999999997,5.0,0.5555555555555556,14.0,-4.0,-4.093231000000001,3.0,0.3333333333333333,21.104166666666668,-0.2666666666666666,-4.0,-7.104166666666668,0,606.0,0.2540983606557377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22199,2023,2024-04-02 19:15:00,D,1,-1.0,-1.4047899999999989,2.0,0.2222222222222222,12.9375,2.0,2.7572680000000007,6.0,0.6666666666666666,13.895833333333334,-0.0666666666666666,-1.0,-0.958333333333334,0,606.0,0.2540983606557377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22196,2023,2024-04-03 18:30:00,H,2,7.0,2.4233290000000003,7.0,0.7777777777777778,21.958333333333332,-2.0,-3.2115660000000004,1.0,0.1111111111111111,14.0,0.7333333333333334,11.0,7.958333333333332,0,607.0,0.2568306010928962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22200,2023,2024-04-03 18:30:00,D,1,-2.0,-0.1316760000000005,1.0,0.1111111111111111,14.208333333333334,-3.0,-3.1488459999999994,3.0,0.3333333333333333,21.0,-0.3333333333333333,-5.0,-6.791666666666666,0,607.0,0.2568306010928962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22204,2023,2024-04-03 19:15:00,H,2,2.0,2.3146239999999993,5.0,0.5555555555555556,21.03125,-2.0,-1.817766,4.0,0.4444444444444444,13.145833333333334,0.0666666666666666,1.0,7.885416666666666,0,607.0,0.2568306010928962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22203,2023,2024-04-04 18:30:00,H,2,2.0,4.005424,7.0,0.7777777777777778,20.927083333333332,-6.0,-3.5949160000000004,2.0,0.2222222222222222,21.0,0.7333333333333334,11.0,-0.0729166666666678,0,608.0,0.25956284153005466,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22201,2023,2024-04-04 19:15:00,H,2,1.0,3.2560249999999997,5.0,0.5555555555555556,18.791666666666668,0.0,-3.5830710000000003,4.0,0.4444444444444444,21.3125,0.1333333333333333,2.0,-2.520833333333332,0,608.0,0.25956284153005466,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22207,2023,2024-04-06 11:30:00,A,0,-1.0,1.1467390000000006,2.0,0.2222222222222222,3.15625,3.0,2.517267999999999,5.0,0.5555555555555556,3.1145833333333335,-0.3999999999999999,-6.0,0.0416666666666665,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22214,2023,2024-04-06 14:00:00,A,0,-1.0,-1.3816500000000012,4.0,0.4444444444444444,3.0520833333333335,-1.0,-2.321679999999999,2.0,0.2222222222222222,3.28125,0.0666666666666666,1.0,-0.2291666666666665,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22209,2023,2024-04-06 14:00:00,A,0,1.0,-1.262150000000001,4.0,0.4444444444444444,3.1458333333333335,0.0,2.551671,4.0,0.4444444444444444,3.25,0.0,0.0,-0.1041666666666665,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22205,2023,2024-04-06 14:00:00,D,1,-1.0,-3.4872359999999993,4.0,0.4444444444444444,4.072916666666667,-1.0,-0.0719660000000007,2.0,0.2222222222222222,3.9375,0.2666666666666666,4.0,0.1354166666666669,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22208,2023,2024-04-06 14:00:00,H,2,-3.0,-2.490850000000001,1.0,0.1111111111111111,3.1458333333333335,1.0,-0.8000799999999997,5.0,0.5555555555555556,3.15625,-0.2666666666666667,-4.0,-0.0104166666666665,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210,2023,2024-04-06 14:00:00,H,2,-3.0,-4.013484,1.0,0.1111111111111111,4.145833333333333,3.0,1.644041,9.0,1.0,3.15625,-0.7333333333333334,-11.0,0.989583333333333,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22206,2023,2024-04-06 16:30:00,A,0,0.0,-2.1240449999999993,4.0,0.4444444444444444,3.1875,3.0,1.003521,7.0,0.7777777777777778,3.0833333333333335,-0.5333333333333334,-8.0,0.1041666666666665,0,610.0,0.2650273224043716,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22211,2023,2024-04-07 14:30:00,D,1,1.0,-3.008725,4.0,0.4444444444444444,4.96875,3.0,5.451072,7.0,0.7777777777777778,4.1875,-0.6000000000000001,-9.0,0.78125,0,611.0,0.2677595628415301,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22212,2023,2024-04-07 16:30:00,D,1,-2.0,-3.120122000000001,2.0,0.2222222222222222,5.145833333333333,2.0,5.490545,7.0,0.7777777777777778,5.177083333333333,-0.4666666666666667,-7.0,-0.03125,0,611.0,0.2677595628415301,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22213,2023,2024-04-07 19:00:00,H,2,-2.0,1.6601880000000009,4.0,0.4444444444444444,3.1770833333333335,2.0,1.8857279999999996,5.0,0.5555555555555556,3.1458333333333335,0.3333333333333333,5.0,0.03125,0,611.0,0.2677595628415301,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22222,2023,2024-04-13 11:30:00,H,2,2.0,4.111942,7.0,0.7777777777777778,3.8125,3.0,1.6054480000000004,7.0,0.7777777777777778,4.989583333333333,0.0,0.0,-1.177083333333333,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22218,2023,2024-04-13 14:00:00,D,1,-1.0,-2.5594639999999993,2.0,0.2222222222222222,3.8020833333333335,-4.0,-5.708195,1.0,0.1111111111111111,2.9166666666666665,0.1333333333333333,2.0,0.885416666666667,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22217,2023,2024-04-13 14:00:00,H,2,0.0,1.6318739999999994,3.0,0.3333333333333333,2.8125,-2.0,0.1097889999999994,2.0,0.2222222222222222,2.9166666666666665,0.0,0.0,-0.1041666666666665,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22223,2023,2024-04-13 14:00:00,D,1,0.0,1.1682699999999997,4.0,0.4444444444444444,5.020833333333333,-3.0,0.9060899999999988,1.0,0.1111111111111111,3.8020833333333335,0.0666666666666666,1.0,1.2187499999999996,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22221,2023,2024-04-13 14:00:00,H,2,5.0,4.168387999999998,7.0,0.7777777777777778,2.6770833333333335,-2.0,-2.225914,3.0,0.3333333333333333,2.8125,0.4666666666666666,7.0,-0.1354166666666665,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22215,2023,2024-04-13 16:30:00,D,1,1.0,0.905529,6.0,0.6666666666666666,3.8020833333333335,-1.0,-7.708986,2.0,0.2222222222222222,2.8020833333333335,0.3333333333333333,5.0,1.0,0,617.0,0.28415300546448086,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22220,2023,2024-04-14 13:00:00,A,0,3.0,8.189103000000001,7.0,0.7777777777777778,2.8333333333333335,-3.0,-1.7880709999999995,1.0,0.1111111111111111,3.6979166666666665,0.6,9.0,-0.864583333333333,0,618.0,0.28688524590163933,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22224,2023,2024-04-14 13:00:00,A,0,0.0,-3.380775999999999,4.0,0.4444444444444444,3.78125,-3.0,-1.934406000000001,1.0,0.1111111111111111,3.8125,0.1333333333333333,2.0,-0.03125,0,618.0,0.28688524590163933,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22216,2023,2024-04-14 15:30:00,A,0,5.0,3.879736,7.0,0.7777777777777778,2.9166666666666665,-1.0,-3.32753,4.0,0.4444444444444444,2.78125,0.5333333333333334,8.0,0.1354166666666665,0,618.0,0.28688524590163933,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22219,2023,2024-04-15 19:00:00,H,2,1.0,3.054969,5.0,0.5555555555555556,2.8854166666666665,0.0,-1.0977960000000004,4.0,0.4444444444444444,3.8125,0.3333333333333333,5.0,-0.9270833333333336,0,619.0,0.2896174863387978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22230,2023,2024-04-20 14:00:00,A,0,-5.0,-3.995761,3.0,0.3333333333333333,7.0,2.0,-0.2872190000000003,5.0,0.5555555555555556,7.0,-0.1333333333333333,-2.0,0.0,0,624.0,0.30327868852459017,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22232,2023,2024-04-20 14:00:00,A,0,-4.0,-0.8321230000000006,1.0,0.1111111111111111,5.895833333333333,-1.0,0.7655009999999998,2.0,0.2222222222222222,7.0,-0.2,-3.0,-1.104166666666667,0,624.0,0.30327868852459017,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22234,2023,2024-04-20 18:30:00,A,0,-1.0,0.2209199999999986,2.0,0.2222222222222222,7.0,3.0,5.549405,6.0,0.6666666666666666,7.958333333333333,-0.3333333333333333,-5.0,-0.958333333333333,0,624.0,0.30327868852459017,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22228,2023,2024-04-21 12:30:00,H,2,-5.0,-2.7919160000000005,4.0,0.4444444444444444,9.208333333333334,0.0,1.5901499999999995,4.0,0.4444444444444444,5.791666666666667,-0.1333333333333333,-2.0,3.416666666666667,0,625.0,0.30601092896174864,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22225,2023,2024-04-21 14:00:00,H,2,-1.0,-3.908901,4.0,0.4444444444444444,8.0625,0.0,1.309079,4.0,0.4444444444444444,7.104166666666667,-0.1333333333333333,-2.0,0.958333333333333,0,625.0,0.30601092896174864,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22227,2023,2024-04-21 14:00:00,H,2,-2.0,-2.8205709999999997,3.0,0.3333333333333333,8.0625,-1.0,-2.7271999999999994,4.0,0.4444444444444444,7.958333333333333,0.0,0.0,0.1041666666666669,0,625.0,0.30601092896174864,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22229,2023,2024-04-21 15:30:00,A,0,-1.0,0.912353999999999,3.0,0.3333333333333333,7.958333333333333,1.0,6.333013,4.0,0.4444444444444444,6.9375,-0.0666666666666666,-1.0,1.020833333333333,0,625.0,0.30601092896174864,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22175,2023,2024-04-23 19:00:00,H,2,3.0,6.194921000000001,6.0,0.6666666666666666,6.125,7.0,2.845779,7.0,0.7777777777777778,8.104166666666666,-0.0666666666666666,-1.0,-1.979166666666666,0,627.0,0.3114754098360656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22184,2023,2024-04-24 18:45:00,A,0,-3.0,-1.1607540000000014,1.0,0.1111111111111111,7.1875,-3.0,-0.4009819999999998,1.0,0.1111111111111111,7.895833333333333,-0.3333333333333333,-5.0,-0.708333333333333,0,628.0,0.31420765027322406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
